VendorId,PickUpDateTime,DropOffDateTime,PickUpLocationId,DropOffLocationId,PassengerCount,TripDistance,TipAmount,TotalAmount
1,05/01/2021 14:33,05/01/2021 14:44,236,140,0,1.1,3.0,14.8
1,05/01/2021 14:08,05/01/2021 14:15,211,79,0,1.5,0.0,10.8
1,05/01/2021 14:40,05/01/2021 14:53,68,170,0,1.5,0.0,13.3
1,05/01/2021 14:19,05/01/2021 14:30,43,142,0,2.3,0.0,13.8
1,05/01/2021 14:39,05/01/2021 14:43,186,234,0,0.3,0.0,7.8
1,05/01/2021 14:42,05/01/2021 14:48,236,237,0,0.7,2.3,11.6
1,05/01/2021 14:28,05/01/2021 14:38,107,144,0,1.5,1.5,13.8
1,05/01/2021 14:09,05/01/2021 14:44,142,217,0,7.2,0.0,30.8
1,05/01/2021 14:11,05/01/2021 14:18,230,246,0,1.3,0.0,9.8
1,05/01/2021 14:37,05/01/2021 14:47,164,163,0,1.7,0.0,11.8
1,05/01/2021 14:57,05/01/2021 15:03,161,161,0,1.0,0.0,9.3
1,05/01/2021 14:47,05/01/2021 14:59,229,237,0,1.5,0.0,12.8
1,05/01/2021 14:03,05/01/2021 14:04,114,113,0,0.3,0.0,6.3
1,05/01/2021 14:27,05/01/2021 14:39,50,141,0,2.5,0.0,14.3
1,05/01/2021 14:55,05/01/2021 15:04,151,166,0,1.5,0.0,8.3
1,05/01/2021 14:00,05/01/2021 14:05,170,90,0,1.3,2.45,12.25
1,05/01/2021 14:07,05/01/2021 14:18,90,170,0,1.6,3.05,15.35
1,05/01/2021 14:45,05/01/2021 15:09,88,100,0,4.9,0.0,22.3
1,05/01/2021 14:31,05/01/2021 14:59,224,116,0,9.3,0.0,32.8
1,05/01/2021 14:50,05/01/2021 14:58,170,234,0,1.0,1.95,11.75
1,05/01/2021 14:10,05/01/2021 14:12,24,24,0,0.4,0.0,4.8
1,05/01/2021 14:47,05/01/2021 14:55,142,238,0,1.4,2.0,12.8
1,05/01/2021 14:28,05/01/2021 14:44,140,162,0,1.8,1.0,16.3
1,05/01/2021 14:49,05/01/2021 14:52,142,48,0,0.6,1.45,8.75
1,05/01/2021 14:59,05/01/2021 15:03,230,100,0,0.7,0.0,7.8
1,05/01/2021 14:00,05/01/2021 14:02,237,237,0,0.5,1.9,9.7
1,05/01/2021 14:21,05/01/2021 14:33,43,151,0,1.4,0.0,12.3
1,05/01/2021 14:49,05/01/2021 14:59,142,163,0,1.3,2.25,13.55
1,05/01/2021 14:29,05/01/2021 14:38,170,237,0,1.9,2.45,14.75
1,05/01/2021 14:57,05/01/2021 15:07,74,166,0,1.5,0.0,9.3
1,05/01/2021 14:26,05/01/2021 14:28,233,233,0,0.7,1.7,9.0
1,05/01/2021 14:27,05/01/2021 14:39,234,48,0,1.6,1.0,13.8
1,05/01/2021 14:53,05/01/2021 14:59,24,236,0,1.3,3.0,12.8
1,05/01/2021 14:50,05/01/2021 14:59,170,141,0,1.7,2.25,13.55
1,05/01/2021 14:40,05/01/2021 15:07,132,36,0,9.5,0.0,30.3
1,05/01/2021 14:35,05/01/2021 14:41,263,140,0,0.8,0.0,9.3
1,05/01/2021 14:49,05/01/2021 14:56,236,263,0,0.3,0.0,6.3
1,05/01/2021 14:16,05/01/2021 14:41,164,69,0,7.6,6.95,34.75
1,05/01/2021 14:09,05/01/2021 14:11,161,163,0,0.6,0.0,7.3
1,05/01/2021 14:20,05/01/2021 14:29,161,186,0,1.8,2.0,13.3
1,05/01/2021 14:34,05/01/2021 14:42,249,144,0,1.2,1.7,12.0
1,05/01/2021 14:55,05/01/2021 15:03,113,68,0,1.1,1.0,10.8
1,05/01/2021 14:40,05/01/2021 14:47,236,140,0,0.9,0.0,9.3
1,05/01/2021 14:22,05/01/2021 15:06,132,161,0,17.2,0.0,61.42
1,05/01/2021 14:46,05/01/2021 14:58,263,237,0,1.5,0.0,12.3
1,05/01/2021 14:40,05/01/2021 15:02,236,170,0,2.6,3.65,21.95
1,05/01/2021 14:03,05/01/2021 14:11,43,239,0,1.7,3.35,14.65
1,05/01/2021 14:25,05/01/2021 14:32,137,113,0,1.4,2.5,12.8
1,05/01/2021 14:33,05/01/2021 14:49,113,229,0,2.6,4.7,20.5
1,05/01/2021 14:51,05/01/2021 14:57,237,140,0,0.6,2.0,10.8
1,05/01/2021 14:59,05/01/2021 15:08,140,236,0,1.6,2.35,14.15
1,05/01/2021 14:35,05/01/2021 14:35,100,186,0,0.1,0.0,5.8
1,05/01/2021 14:12,05/01/2021 14:22,233,48,0,1.3,3.0,15.3
1,05/01/2021 14:50,05/01/2021 15:02,161,75,0,2.7,1.0,16.3
1,05/01/2021 14:43,05/01/2021 14:51,237,262,0,0.9,0.0,9.8
1,05/01/2021 14:29,05/01/2021 14:32,50,48,0,0.5,1.45,8.75
1,05/01/2021 14:33,05/01/2021 14:36,48,163,0,0.6,1.1,8.4
1,05/01/2021 14:19,05/01/2021 14:28,162,170,0,1.2,2.15,12.95
1,05/01/2021 14:39,05/01/2021 14:45,107,233,0,1.1,2.9,12.7
1,05/01/2021 14:14,05/01/2021 14:23,125,13,0,1.6,2.35,14.15
1,05/01/2021 14:56,05/01/2021 15:14,114,232,0,2.0,0.0,15.8
1,05/01/2021 14:31,05/01/2021 14:39,237,237,0,1.0,1.0,11.3
1,05/01/2021 14:44,05/01/2021 14:48,141,237,0,0.8,0.0,8.3
1,05/01/2021 14:58,05/01/2021 15:06,237,236,0,1.3,0.0,10.8
1,05/01/2021 14:47,05/01/2021 15:11,138,229,0,8.6,8.0,53.3
1,05/01/2021 14:01,05/01/2021 14:14,75,151,0,2.1,0.0,11.3
1,05/01/2021 14:31,05/01/2021 14:32,151,151,0,2.1,1.0,4.8
1,05/01/2021 15:37,05/01/2021 15:43,43,238,0,1.4,0.0,9.8
1,05/01/2021 15:41,05/01/2021 15:55,68,162,0,2.4,2.85,17.15
1,05/01/2021 15:30,05/01/2021 15:36,262,236,0,0.7,1.0,9.8
1,05/01/2021 15:41,05/01/2021 15:49,236,238,0,1.3,0.0,10.8
1,05/01/2021 15:54,05/01/2021 16:02,43,142,0,1.6,2.35,14.15
1,05/01/2021 15:00,05/01/2021 15:11,170,236,0,2.3,2.75,16.55
1,05/01/2021 15:24,05/01/2021 15:35,237,229,0,1.5,1.5,14.3
1,05/01/2021 15:58,05/01/2021 16:07,237,162,0,1.1,2.35,14.15
1,05/01/2021 15:00,05/01/2021 15:05,230,68,0,1.3,0.0,9.3
1,05/01/2021 15:36,05/01/2021 15:53,186,141,0,2.7,4.05,20.35
1,05/01/2021 15:20,05/01/2021 15:31,161,236,0,1.9,0.0,12.8
1,05/01/2021 15:07,05/01/2021 15:17,164,249,0,1.7,2.35,14.15
1,05/01/2021 15:35,05/01/2021 15:37,161,237,0,0.5,10.0,17.3
1,05/01/2021 15:41,05/01/2021 15:48,163,164,0,1.2,0.0,10.8
1,05/01/2021 15:12,05/01/2021 15:28,233,50,0,2.4,0.0,15.3
1,05/01/2021 15:44,05/01/2021 15:49,50,50,0,1.0,0.0,8.8
1,05/01/2021 15:05,05/01/2021 15:08,161,170,0,0.6,0.0,7.8
1,05/01/2021 15:21,05/01/2021 15:34,170,236,0,2.5,2.85,17.15
1,05/01/2021 15:41,05/01/2021 16:13,132,116,0,19.6,11.75,70.67
1,05/01/2021 15:12,05/01/2021 15:29,186,233,0,1.6,0.0,14.8
1,05/01/2021 15:29,05/01/2021 15:29,238,238,0,1.5,0.0,3.3
1,05/01/2021 15:43,05/01/2021 15:47,43,236,0,1.0,2.05,10.35
1,05/01/2021 15:48,05/01/2021 15:53,262,236,0,0.5,0.0,8.3
1,05/01/2021 15:48,05/01/2021 15:55,151,239,0,1.2,0.0,9.8
1,05/01/2021 15:28,05/01/2021 15:35,68,161,0,1.1,0.0,9.8
1,05/01/2021 15:32,05/01/2021 15:39,186,137,0,1.0,1.5,11.8
1,05/01/2021 15:42,05/01/2021 16:16,107,181,0,5.0,0.0,28.3
1,05/01/2021 15:15,05/01/2021 15:25,236,237,0,1.0,2.26,13.56
1,05/01/2021 15:42,05/01/2021 15:45,143,142,0,0.4,1.45,8.75
1,05/01/2021 15:40,05/01/2021 15:42,137,233,0,0.4,1.36,8.16
1,05/01/2021 15:17,05/01/2021 15:22,263,236,0,0.8,0.0,8.8
1,05/01/2021 15:27,05/01/2021 15:31,43,43,0,0.7,0.0,8.3
1,05/01/2021 15:41,05/01/2021 15:54,234,170,0,1.9,1.0,14.3
1,05/01/2021 15:15,05/01/2021 15:20,166,151,0,0.9,1.55,7.85
1,05/01/2021 15:31,05/01/2021 15:42,50,238,0,2.3,3.2,16.0
1,05/01/2021 15:56,05/01/2021 16:14,48,79,0,3.1,3.45,20.75
1,05/01/2021 15:20,05/01/2021 15:24,48,48,0,0.7,0.0,8.3
1,05/01/2021 15:30,05/01/2021 15:42,75,161,0,2.5,3.55,17.85
1,05/01/2021 15:47,05/01/2021 16:01,163,263,0,2.2,0.0,14.3
1,05/01/2021 15:52,05/01/2021 16:17,138,148,0,10.8,8.15,49.07
1,05/01/2021 15:14,05/01/2021 15:20,230,170,0,1.1,0.0,9.3
1,05/01/2021 15:42,05/01/2021 15:51,186,43,0,1.8,1.5,12.8
1,05/01/2021 15:02,05/01/2021 15:05,141,262,0,0.8,0.0,8.3
1,05/01/2021 15:13,05/01/2021 15:19,237,236,0,0.8,0.0,9.3
1,05/01/2021 15:26,05/01/2021 15:31,236,237,0,0.9,1.5,10.8
1,05/01/2021 15:46,05/01/2021 15:56,142,140,0,2.0,3.65,15.95
1,05/01/2021 15:00,05/01/2021 15:10,263,233,0,3.0,3.15,18.95
1,05/01/2021 15:11,05/01/2021 15:18,233,164,0,1.0,0.0,9.3
1,05/01/2021 15:58,05/01/2021 16:06,162,236,0,1.7,0.0,12.3
1,05/01/2021 15:10,05/01/2021 15:24,140,238,0,2.6,0.0,15.3
1,05/01/2021 15:58,05/01/2021 16:11,41,142,0,2.8,3.95,19.75
1,05/01/2021 15:14,05/01/2021 15:15,69,69,0,0.0,0.0,3.3
1,05/01/2021 15:40,05/01/2021 15:47,234,170,0,1.3,2.05,12.35
1,05/01/2021 15:45,05/01/2021 15:49,263,141,0,0.7,1.0,9.3
1,05/01/2021 15:06,05/01/2021 15:07,263,263,0,0.3,0.0,6.3
1,05/01/2021 15:03,05/01/2021 15:17,236,43,0,1.6,0.0,14.3
1,05/01/2021 15:51,05/01/2021 16:05,48,141,0,2.7,0.0,14.8
1,05/01/2021 15:35,05/01/2021 15:45,137,237,0,2.2,0.0,12.8
1,05/01/2021 15:20,05/01/2021 15:39,236,170,0,3.4,0.0,18.8
1,05/01/2021 15:43,05/01/2021 15:55,137,236,0,2.6,1.3,15.1
1,05/01/2021 15:43,05/01/2021 15:54,233,237,0,1.8,2.45,14.75
1,05/01/2021 15:46,05/01/2021 16:14,246,42,0,5.7,0.0,26.8
1,05/01/2021 15:01,05/01/2021 15:07,263,74,0,1.6,0.0,10.3
1,05/01/2021 15:19,05/01/2021 15:38,263,48,0,3.1,3.65,21.95
1,05/01/2021 15:42,05/01/2021 15:49,142,48,0,1.0,0.0,9.8
1,05/01/2021 15:03,05/01/2021 15:14,107,137,0,1.0,2.35,14.15
1,05/01/2021 15:31,05/01/2021 15:41,229,262,0,2.0,2.35,14.15
1,05/01/2021 15:45,05/01/2021 15:47,262,262,0,0.4,0.0,6.8
1,05/01/2021 15:55,05/01/2021 16:13,263,263,0,1.8,3.06,18.36
1,05/01/2021 15:09,05/01/2021 15:18,107,234,0,1.1,2.15,12.95
1,05/01/2021 15:02,05/01/2021 15:09,79,249,0,1.3,0.0,10.3
1,05/01/2021 15:23,05/01/2021 15:38,142,162,0,1.7,2.0,16.3
1,05/01/2021 15:11,05/01/2021 15:23,230,239,0,2.3,0.0,13.8
1,05/01/2021 15:53,05/01/2021 15:57,236,263,0,0.5,1.0,8.8
1,05/01/2021 15:42,05/01/2021 15:44,236,236,0,0.4,1.0,7.8
1,05/01/2021 15:05,05/01/2021 15:10,65,45,0,1.7,2.15,12.95
1,05/01/2021 15:10,05/01/2021 15:30,236,233,0,2.4,4.3,21.6
1,05/01/2021 15:33,05/01/2021 15:43,233,186,0,1.5,0.0,11.8
1,05/01/2021 15:57,05/01/2021 16:04,161,229,0,0.9,2.0,12.8
1,05/01/2021 15:01,05/01/2021 15:16,132,28,0,7.0,4.25,25.55
1,05/01/2021 15:13,05/01/2021 15:19,229,140,0,0.7,3.0,11.8
1,05/01/2021 15:45,05/01/2021 15:50,140,262,0,0.7,1.0,10.3
1,05/01/2021 15:52,05/01/2021 16:03,262,74,0,2.0,1.25,15.05
1,05/01/2021 15:03,05/01/2021 15:25,229,74,0,4.1,0.0,20.8
1,05/01/2021 15:38,05/01/2021 16:08,43,226,0,6.1,7.05,35.35
1,05/01/2021 16:10,05/01/2021 16:17,249,107,0,1.4,0.0,11.3
1,05/01/2021 16:27,05/01/2021 16:51,114,140,0,3.9,5.45,27.25
1,05/01/2021 16:49,05/01/2021 17:09,107,263,0,3.8,1.0,21.8
1,05/01/2021 16:19,05/01/2021 16:24,229,170,0,1.0,1.0,10.8
1,05/01/2021 16:29,05/01/2021 16:45,229,151,0,3.5,3.55,21.35
1,05/01/2021 16:05,05/01/2021 16:57,132,243,0,20.8,12.65,76.07
1,05/01/2021 16:23,05/01/2021 16:40,140,107,0,2.8,2.75,21.05
1,05/01/2021 16:12,05/01/2021 16:21,100,142,0,1.7,0.0,12.3
1,05/01/2021 16:18,05/01/2021 16:24,230,142,0,1.1,0.0,10.8
1,05/01/2021 16:42,05/01/2021 16:46,100,161,0,0.6,0.0,9.3
1,05/01/2021 16:59,05/01/2021 17:15,239,41,0,2.8,2.5,19.8
1,05/01/2021 16:16,05/01/2021 16:21,237,142,0,1.1,2.06,12.36
1,05/01/2021 16:30,05/01/2021 16:34,48,186,0,0.7,1.2,10.0
1,05/01/2021 16:38,05/01/2021 16:42,100,164,0,0.4,0.0,8.8
1,05/01/2021 16:46,05/01/2021 16:54,164,170,0,0.9,2.15,12.95
1,05/01/2021 16:50,05/01/2021 17:02,229,100,0,2.1,2.0,16.3
1,05/01/2021 16:41,05/01/2021 17:03,75,90,0,4.6,5.45,27.25
1,05/01/2021 16:36,05/01/2021 16:49,234,140,0,2.4,3.95,19.75
1,05/01/2021 16:53,05/01/2021 17:00,140,236,0,1.3,1.5,12.8
1,05/01/2021 16:18,05/01/2021 16:19,236,236,0,0.1,0.0,7.3
1,05/01/2021 16:47,05/01/2021 16:49,143,50,0,0.3,0.0,7.8
1,05/01/2021 16:00,05/01/2021 16:17,151,262,0,2.6,4.3,21.6
1,05/01/2021 16:25,05/01/2021 17:07,138,189,0,14.1,8.95,53.75
1,05/01/2021 16:41,05/01/2021 17:03,186,45,0,4.8,0.0,21.3
1,05/01/2021 16:29,05/01/2021 16:43,137,232,0,3.0,4.3,21.6
1,05/01/2021 16:43,05/01/2021 16:44,87,261,0,0.0,0.0,59.8
1,05/01/2021 16:44,05/01/2021 16:48,261,88,0,0.3,0.0,8.3
1,05/01/2021 16:52,05/01/2021 17:07,88,158,0,3.1,4.05,20.35
1,05/01/2021 16:16,05/01/2021 16:27,237,151,0,2.5,2.85,17.15
1,05/01/2021 16:08,05/01/2021 16:23,137,50,0,2.9,0.0,16.8
1,05/01/2021 16:43,05/01/2021 16:46,137,170,0,0.5,2.64,11.44
1,05/01/2021 16:56,05/01/2021 17:09,170,263,0,2.5,4.55,19.85
1,05/01/2021 16:02,05/01/2021 16:06,239,142,0,0.8,0.0,8.3
1,05/01/2021 16:16,05/01/2021 16:27,50,43,0,3.3,3.0,20.3
1,05/01/2021 16:36,05/01/2021 16:48,186,238,0,3.7,3.0,19.8
1,05/01/2021 16:26,05/01/2021 16:26,193,193,0,0.0,0.0,4.3
1,05/01/2021 16:32,05/01/2021 16:44,193,233,0,2.8,1.7,17.0
1,05/01/2021 16:46,05/01/2021 16:50,233,233,0,0.8,0.0,9.3
1,05/01/2021 16:17,05/01/2021 16:23,224,234,0,0.8,1.95,11.75
1,05/01/2021 16:33,05/01/2021 17:07,224,89,0,10.9,10.95,54.87
1,05/01/2021 16:37,05/01/2021 16:44,161,186,0,1.2,2.15,12.95
1,05/01/2021 16:56,05/01/2021 16:58,113,234,0,0.4,1.0,9.3
1,05/01/2021 16:41,05/01/2021 17:14,48,182,0,12.2,0.0,39.8
1,05/01/2021 16:01,05/01/2021 16:01,170,170,0,1.1,0.0,6.8
1,05/01/2021 16:02,05/01/2021 16:36,170,132,0,16.9,4.08,70.0
1,05/01/2021 16:53,05/01/2021 17:27,132,75,0,19.4,0.0,63.42
1,05/01/2021 16:29,05/01/2021 16:37,161,233,0,1.2,2.25,13.55
1,05/01/2021 16:34,05/01/2021 16:45,13,234,0,3.0,0.0,15.8
1,05/01/2021 16:12,05/01/2021 16:30,236,90,0,4.1,3.95,23.75
1,05/01/2021 16:46,05/01/2021 17:30,162,196,0,7.4,0.0,35.3
1,05/01/2021 16:13,05/01/2021 16:25,164,144,0,2.3,3.55,17.85
1,05/01/2021 16:34,05/01/2021 16:51,114,237,0,3.5,3.75,22.55
1,05/01/2021 16:30,05/01/2021 16:35,161,161,0,1.0,0.0,9.8
1,05/01/2021 16:22,05/01/2021 16:24,107,79,0,0.3,13.35,80.15
1,05/01/2021 16:38,05/01/2021 17:12,186,25,0,6.7,5.95,35.75
1,05/01/2021 16:22,05/01/2021 16:34,263,262,0,0.3,1.85,14.15
1,05/01/2021 16:46,05/01/2021 16:53,263,262,0,0.8,1.25,11.55
1,05/01/2021 16:42,05/01/2021 16:46,100,68,0,0.6,1.0,9.3
1,05/01/2021 16:26,05/01/2021 17:27,75,61,0,14.2,0.0,52.8
1,05/01/2021 16:25,05/01/2021 16:30,141,162,0,0.7,1.0,10.3
1,05/01/2021 16:56,05/01/2021 16:58,90,186,0,0.7,1.75,10.55
1,05/01/2021 16:30,05/01/2021 16:42,140,230,0,1.9,2.85,17.15
1,05/01/2021 16:49,05/01/2021 17:28,161,14,0,13.6,15.1,65.52
1,05/01/2021 16:33,05/01/2021 16:42,75,262,0,1.6,0.0,12.3
1,05/01/2021 16:50,05/01/2021 17:04,107,262,0,4.7,3.5,23.3
1,05/01/2021 16:02,05/01/2021 16:17,186,142,0,2.4,2.37,18.17
1,05/01/2021 16:23,05/01/2021 16:40,163,263,0,3.3,3.65,21.95
1,05/01/2021 16:46,05/01/2021 16:47,132,132,0,1.7,12.65,76.07
1,05/01/2021 16:53,05/01/2021 16:56,170,233,0,0.3,0.0,8.3
1,05/01/2021 16:57,05/01/2021 17:03,233,164,0,1.0,2.05,12.35
1,05/01/2021 16:05,05/01/2021 16:07,50,143,0,0.3,2.3,10.1
1,05/01/2021 16:22,05/01/2021 16:32,142,230,0,1.5,2.45,14.75
1,05/01/2021 16:15,05/01/2021 16:24,161,237,0,1.5,2.45,14.75
1,05/01/2021 16:58,05/01/2021 17:42,132,145,0,15.5,6.0,53.8
1,05/01/2021 16:35,05/01/2021 16:43,141,142,0,1.5,2.36,14.16
1,05/01/2021 16:04,05/01/2021 16:15,74,166,0,1.3,1.0,11.3
1,05/01/2021 16:53,05/01/2021 17:03,161,236,0,1.7,2.0,15.8
1,05/01/2021 16:58,05/01/2021 16:59,41,41,0,6.1,11.0,15.8
1,05/01/2021 17:53,05/01/2021 18:12,186,231,0,3.8,3.95,23.75
1,05/01/2021 17:59,05/01/2021 18:26,138,191,0,9.1,0.0,30.3
1,05/01/2021 17:01,05/01/2021 17:14,140,48,0,2.6,5.0,20.8
1,05/01/2021 17:17,05/01/2021 17:28,48,234,0,2.3,2.85,17.15
1,05/01/2021 17:53,05/01/2021 18:08,114,229,0,3.3,3.45,20.75
