VendorId,PickUpDateTime,DropOffDateTime,PickUpLocationId,DropOffLocationId,PassengerCount,TripDistance,TipAmount,TotalAmount
1,14/01/2021 21:35,14/01/2021 21:40,68,163,0,1.2,1.95,11.75
1,14/01/2021 21:29,14/01/2021 21:33,263,237,0,0.9,2.6,11.4
1,14/01/2021 22:25,14/01/2021 22:28,125,113,0,0.8,1.65,9.95
1,14/01/2021 22:32,14/01/2021 22:36,249,113,0,0.7,0.0,8.8
1,14/01/2021 22:40,14/01/2021 22:56,114,257,0,7.0,1.0,25.8
1,14/01/2021 22:27,14/01/2021 23:00,132,43,0,20.2,20.0,78.92
1,14/01/2021 22:27,14/01/2021 22:32,48,164,0,0.8,0.0,9.3
1,14/01/2021 22:38,14/01/2021 22:41,79,79,0,0.6,1.66,9.96
1,14/01/2021 22:20,14/01/2021 22:25,263,141,0,1.0,0.0,9.8
1,14/01/2021 22:02,14/01/2021 22:02,230,230,0,0.0,2.0,12.3
1,14/01/2021 22:36,14/01/2021 22:41,42,41,0,1.4,0.0,8.3
1,14/01/2021 22:04,14/01/2021 22:06,230,100,0,0.3,0.0,7.3
1,14/01/2021 22:17,14/01/2021 22:20,186,68,0,0.7,1.65,9.95
1,14/01/2021 22:12,14/01/2021 22:22,163,239,0,1.9,1.0,14.3
2,14/01/2021 22:48,14/01/2021 22:51,167,167,0,0.0,0.0,13.8
1,14/01/2021 22:10,14/01/2021 22:16,239,166,0,1.9,2.15,12.95
1,14/01/2021 22:42,14/01/2021 22:47,48,68,0,1.0,1.2,10.0
1,14/01/2021 22:52,14/01/2021 22:55,100,230,0,0.4,1.0,8.8
1,14/01/2021 22:07,14/01/2021 22:27,233,166,0,5.9,4.75,28.55
1,14/01/2021 22:32,14/01/2021 22:47,24,68,0,3.8,3.75,22.55
1,14/01/2021 22:22,14/01/2021 22:27,162,100,0,1.0,2.9,12.7
1,14/01/2021 22:09,14/01/2021 22:21,114,48,0,3.4,0.0,17.3
1,14/01/2021 23:32,14/01/2021 23:46,138,226,0,5.5,0.0,19.3
1,14/01/2021 23:08,14/01/2021 23:17,25,61,0,2.2,0.0,10.3
1,14/01/2021 23:04,14/01/2021 23:17,263,113,0,4.5,3.0,21.3
1,14/01/2021 23:42,14/01/2021 23:58,138,256,0,7.8,5.0,30.3
2,14/01/2021 23:42,14/01/2021 23:42,47,47,0,0.0,0.0,29.3
1,14/01/2021 23:13,15/01/2021 00:12,132,189,0,13.9,10.05,60.35
1,14/01/2021 23:24,14/01/2021 23:32,142,230,0,1.8,2.0,13.8
1,14/01/2021 23:04,14/01/2021 23:10,161,141,0,1.4,2.05,12.35
1,14/01/2021 23:09,14/01/2021 23:17,186,239,0,2.9,1.2,15.5
1,14/01/2021 23:49,15/01/2021 00:10,132,76,0,8.1,0.0,26.3
1,15/01/2021 00:03,15/01/2021 00:12,186,137,0,1.5,2.45,14.75
1,15/01/2021 02:01,15/01/2021 02:05,113,100,0,1.7,2.05,12.35
1,15/01/2021 04:02,15/01/2021 04:07,162,230,0,0.8,0.0,9.3
1,15/01/2021 04:21,15/01/2021 04:26,186,162,0,1.5,0.0,9.8
1,15/01/2021 04:37,15/01/2021 05:02,186,182,0,13.8,0.0,42.3
1,15/01/2021 04:45,15/01/2021 04:52,107,140,0,2.9,0.0,13.3
1,15/01/2021 05:32,15/01/2021 05:39,186,246,0,1.1,1.0,11.8
1,15/01/2021 05:48,15/01/2021 06:06,100,42,0,5.7,0.0,22.3
1,15/01/2021 05:44,15/01/2021 05:48,262,162,0,2.1,2.0,13.3
1,15/01/2021 05:55,15/01/2021 06:15,263,244,0,6.2,5.05,30.35
1,15/01/2021 05:54,15/01/2021 06:29,132,26,0,19.5,0.0,54.8
1,15/01/2021 06:39,15/01/2021 07:00,48,88,0,5.4,4.75,28.55
1,15/01/2021 06:40,15/01/2021 06:50,249,237,0,3.7,3.8,19.1
1,15/01/2021 06:58,15/01/2021 07:07,68,164,0,1.0,1.03,11.33
1,15/01/2021 06:11,15/01/2021 06:17,162,137,0,1.5,2.55,12.85
1,15/01/2021 06:18,15/01/2021 06:25,75,230,0,2.5,1.0,13.3
1,15/01/2021 06:29,15/01/2021 06:35,100,249,0,1.7,2.05,12.35
1,15/01/2021 06:48,15/01/2021 06:55,186,163,0,1.9,2.25,13.55
1,15/01/2021 06:57,15/01/2021 07:00,236,75,0,0.4,0.73,8.03
1,15/01/2021 06:43,15/01/2021 06:46,186,48,0,1.1,1.65,9.95
1,15/01/2021 06:57,15/01/2021 07:06,186,137,0,1.4,2.7,13.5
1,15/01/2021 06:49,15/01/2021 06:54,186,170,0,0.8,2.05,10.35
1,15/01/2021 06:09,15/01/2021 06:15,162,246,0,1.2,0.0,9.8
1,15/01/2021 06:32,15/01/2021 06:39,100,162,0,1.3,0.0,9.8
1,15/01/2021 06:42,15/01/2021 06:50,162,113,0,1.9,2.35,14.15
1,15/01/2021 06:28,15/01/2021 06:45,48,232,0,4.6,0.0,20.8
1,15/01/2021 06:46,15/01/2021 06:51,68,246,0,0.7,1.76,10.56
1,15/01/2021 06:30,15/01/2021 06:40,74,235,0,4.4,0.0,15.3
1,15/01/2021 06:48,15/01/2021 07:00,79,68,0,2.3,2.75,16.55
1,15/01/2021 06:06,15/01/2021 06:31,132,61,0,10.0,0.0,30.3
1,15/01/2021 07:15,15/01/2021 08:13,132,144,0,18.3,0.0,55.3
1,15/01/2021 07:15,15/01/2021 07:22,170,163,0,1.3,1.55,11.85
1,15/01/2021 07:41,15/01/2021 07:51,237,90,0,2.6,2.75,16.55
1,15/01/2021 07:48,15/01/2021 08:00,233,186,0,1.9,3.3,16.6
1,15/01/2021 07:21,15/01/2021 07:29,262,236,0,1.1,1.0,11.3
1,15/01/2021 07:37,15/01/2021 07:38,132,132,0,0.2,0.0,3.8
1,15/01/2021 07:58,15/01/2021 08:07,114,186,0,2.3,0.0,12.8
1,15/01/2021 07:15,15/01/2021 07:29,116,239,0,4.0,2.0,19.8
1,15/01/2021 07:56,15/01/2021 08:16,186,54,0,5.9,4.55,27.35
1,15/01/2021 07:00,15/01/2021 07:09,113,163,0,2.6,3.3,16.6
1,15/01/2021 07:47,15/01/2021 07:58,162,137,0,1.6,1.0,13.3
1,15/01/2021 07:37,15/01/2021 07:37,186,264,0,0.0,0.0,10.3
1,15/01/2021 07:46,15/01/2021 07:46,161,161,0,0.0,3.05,13.35
1,15/01/2021 07:54,15/01/2021 08:00,237,236,0,1.2,2.45,12.25
1,15/01/2021 07:35,15/01/2021 07:46,262,237,0,2.0,0.0,12.8
1,15/01/2021 07:55,15/01/2021 08:04,237,142,0,1.6,1.89,13.69
1,15/01/2021 07:02,15/01/2021 07:07,162,237,0,1.0,1.76,10.56
1,15/01/2021 07:03,15/01/2021 07:08,186,234,0,0.8,1.55,9.35
1,15/01/2021 07:22,15/01/2021 07:29,186,161,0,1.6,0.0,10.8
1,15/01/2021 07:41,15/01/2021 07:46,186,161,0,1.1,0.0,9.3
1,15/01/2021 07:48,15/01/2021 07:58,164,236,0,2.5,1.5,14.3
1,15/01/2021 07:19,15/01/2021 07:26,263,162,0,2.1,0.0,11.8
1,15/01/2021 07:05,15/01/2021 07:13,186,170,0,1.5,2.7,13.5
1,15/01/2021 07:43,15/01/2021 07:56,100,246,0,1.1,0.0,12.8
1,15/01/2021 07:26,15/01/2021 07:30,237,162,0,0.8,2.3,10.1
1,15/01/2021 07:53,15/01/2021 08:00,186,107,0,1.2,2.9,12.7
1,15/01/2021 07:18,15/01/2021 07:25,233,164,0,1.2,3.0,13.3
1,15/01/2021 07:43,15/01/2021 07:51,186,137,0,1.3,2.05,12.35
1,15/01/2021 07:24,15/01/2021 07:36,186,88,0,3.5,0.0,15.3
1,15/01/2021 07:20,15/01/2021 07:40,162,138,0,9.9,11.2,48.62
1,15/01/2021 07:13,15/01/2021 07:21,48,249,0,2.2,2.36,14.16
1,15/01/2021 07:39,15/01/2021 08:01,100,112,0,5.7,4.65,27.95
1,15/01/2021 07:15,15/01/2021 07:21,186,142,0,1.8,2.06,12.36
1,15/01/2021 07:23,15/01/2021 07:32,142,140,0,1.9,0.0,11.8
1,15/01/2021 07:34,15/01/2021 07:43,140,107,0,3.0,1.0,15.3
1,15/01/2021 07:48,15/01/2021 07:49,186,186,0,0.2,1.25,7.55
1,15/01/2021 07:41,15/01/2021 07:48,140,162,0,1.5,2.7,13.5
1,15/01/2021 07:10,15/01/2021 07:25,13,162,0,6.4,4.65,27.95
1,15/01/2021 07:38,15/01/2021 07:46,113,163,0,2.5,2.55,15.35
1,15/01/2021 07:51,15/01/2021 08:04,170,231,0,3.3,2.0,17.3
1,15/01/2021 07:32,15/01/2021 07:49,239,125,0,5.2,6.35,27.65
1,15/01/2021 07:54,15/01/2021 07:59,249,161,0,1.7,2.05,12.35
1,15/01/2021 07:19,15/01/2021 07:25,239,230,0,1.7,2.55,12.85
1,15/01/2021 07:00,15/01/2021 07:08,162,100,0,0.9,3.05,13.35
1,15/01/2021 07:32,15/01/2021 07:37,143,246,0,1.5,1.95,11.75
1,15/01/2021 07:39,15/01/2021 07:47,246,164,0,1.0,0.0,10.8
1,15/01/2021 07:04,15/01/2021 07:08,170,186,0,0.7,1.25,9.55
1,15/01/2021 07:10,15/01/2021 07:27,68,166,0,5.7,0.0,22.8
1,15/01/2021 07:49,15/01/2021 07:51,48,230,0,0.4,1.35,8.15
1,15/01/2021 07:29,15/01/2021 07:38,137,263,0,2.7,2.55,15.35
1,15/01/2021 07:41,15/01/2021 07:47,236,140,0,1.0,0.75,10.55
1,15/01/2021 07:10,15/01/2021 07:15,249,186,0,1.3,0.0,9.3
1,15/01/2021 07:29,15/01/2021 07:50,151,231,0,7.4,5.46,32.76
1,15/01/2021 07:59,15/01/2021 08:05,234,230,0,1.3,2.9,12.7
1,15/01/2021 08:09,15/01/2021 08:12,142,239,0,0.7,0.0,7.8
1,15/01/2021 08:29,15/01/2021 08:37,143,161,0,1.9,2.26,13.56
1,15/01/2021 08:43,15/01/2021 08:52,234,211,0,1.7,0.0,11.3
1,15/01/2021 08:24,15/01/2021 08:30,249,68,0,1.5,3.05,13.35
1,15/01/2021 08:42,15/01/2021 08:50,68,161,0,1.3,1.0,11.3
1,15/01/2021 08:19,15/01/2021 08:25,161,163,0,0.9,1.75,10.55
1,15/01/2021 08:23,15/01/2021 08:26,246,246,0,0.7,1.55,9.35
1,15/01/2021 08:29,15/01/2021 08:41,68,151,0,3.8,0.0,17.8
1,15/01/2021 08:43,15/01/2021 08:57,151,163,0,2.7,4.0,19.8
1,15/01/2021 08:25,15/01/2021 08:51,186,140,0,3.5,5.3,26.6
1,15/01/2021 08:54,15/01/2021 09:10,140,234,0,3.6,3.38,22.18
1,15/01/2021 08:22,15/01/2021 08:26,236,237,0,0.9,1.65,9.95
1,15/01/2021 08:35,15/01/2021 08:41,236,263,0,0.8,2.6,11.4
1,15/01/2021 08:41,15/01/2021 08:53,144,90,0,1.9,2.66,15.96
1,15/01/2021 08:22,15/01/2021 08:29,170,100,0,0.9,1.0,10.8
1,15/01/2021 08:55,15/01/2021 09:08,24,42,0,2.2,3.2,15.0
1,15/01/2021 08:33,15/01/2021 08:37,162,170,0,0.7,1.65,9.95
1,15/01/2021 08:40,15/01/2021 08:46,170,161,0,0.9,1.85,11.15
1,15/01/2021 08:09,15/01/2021 08:15,236,162,0,1.6,2.06,12.36
1,15/01/2021 08:46,15/01/2021 08:57,229,234,0,1.9,2.45,14.75
1,15/01/2021 08:08,15/01/2021 08:27,143,263,0,3.2,3.55,21.35
1,15/01/2021 08:31,15/01/2021 08:36,186,107,0,1.2,2.75,12.05
1,15/01/2021 08:49,15/01/2021 08:55,107,107,0,0.4,0.0,8.8
1,15/01/2021 08:31,15/01/2021 08:47,239,170,0,2.8,1.25,17.05
1,15/01/2021 08:53,15/01/2021 08:55,137,170,0,0.3,1.0,7.8
1,15/01/2021 08:32,15/01/2021 08:42,186,137,0,1.3,0.0,10.8
1,15/01/2021 08:47,15/01/2021 08:51,237,237,0,0.4,1.95,9.75
1,15/01/2021 08:55,15/01/2021 08:58,236,236,0,0.4,1.45,8.75
1,15/01/2021 08:41,15/01/2021 09:12,13,13,0,5.7,7.0,34.8
1,15/01/2021 08:08,15/01/2021 08:11,239,238,0,0.8,1.55,9.35
1,15/01/2021 08:43,15/01/2021 08:57,151,236,0,2.1,2.85,17.15
1,15/01/2021 08:33,15/01/2021 08:36,237,237,0,0.7,1.0,8.8
1,15/01/2021 08:51,15/01/2021 09:03,48,170,0,1.6,3.2,16.0
1,15/01/2021 08:07,15/01/2021 08:12,186,48,0,0.9,1.75,10.55
1,15/01/2021 08:53,15/01/2021 09:09,42,236,0,2.8,3.16,18.96
1,15/01/2021 08:18,15/01/2021 08:27,68,161,0,1.4,0.0,10.8
1,15/01/2021 08:28,15/01/2021 08:36,161,237,0,1.5,0.0,10.8
1,15/01/2021 08:52,15/01/2021 09:01,142,233,0,1.7,1.5,13.3
1,15/01/2021 08:59,15/01/2021 09:06,113,107,0,1.1,0.0,9.8
1,15/01/2021 08:43,15/01/2021 09:02,13,140,0,7.5,5.35,32.15
1,15/01/2021 08:38,15/01/2021 08:53,13,233,0,6.0,4.45,26.75
1,15/01/2021 08:06,15/01/2021 08:14,163,237,0,1.8,0.7,12.0
1,15/01/2021 08:04,15/01/2021 08:52,263,121,0,17.2,6.34,69.76
1,15/01/2021 08:33,15/01/2021 08:48,141,75,0,2.3,2.95,17.75
1,15/01/2021 08:09,15/01/2021 08:15,164,161,0,1.0,2.0,11.3
1,15/01/2021 08:43,15/01/2021 08:58,143,164,0,3.1,3.25,19.55
1,15/01/2021 08:12,15/01/2021 08:25,262,162,0,2.4,2.85,17.15
1,15/01/2021 08:59,15/01/2021 09:03,263,75,0,0.5,1.66,9.96
1,15/01/2021 08:02,15/01/2021 08:08,263,237,0,1.4,1.95,11.75
1,15/01/2021 08:19,15/01/2021 08:28,236,162,0,1.9,4.0,15.8
1,15/01/2021 08:41,15/01/2021 08:47,164,161,0,1.4,1.95,11.75
1,15/01/2021 08:57,15/01/2021 09:07,237,164,0,2.2,2.56,15.36
1,15/01/2021 08:13,15/01/2021 08:18,50,246,0,1.7,2.15,12.95
1,15/01/2021 08:40,15/01/2021 08:50,237,161,0,1.4,0.0,11.3
1,15/01/2021 08:03,15/01/2021 08:07,74,75,0,0.9,1.7,7.5
1,15/01/2021 08:45,15/01/2021 09:15,145,75,0,4.0,5.8,29.1
1,15/01/2021 08:21,15/01/2021 08:44,141,88,0,7.3,5.45,32.75
1,15/01/2021 08:53,15/01/2021 08:58,261,87,0,0.5,1.0,9.3
1,15/01/2021 09:01,15/01/2021 09:16,234,43,0,2.5,4.7,20.5
1,15/01/2021 09:41,15/01/2021 09:52,186,79,0,1.9,2.45,14.75
1,15/01/2021 09:54,15/01/2021 09:58,107,137,0,0.8,0.0,8.3
1,15/01/2021 09:11,15/01/2021 09:34,88,100,0,5.6,0.0,24.3
1,15/01/2021 09:07,15/01/2021 09:16,186,233,0,1.2,1.25,12.55
1,15/01/2021 09:46,15/01/2021 10:10,231,186,0,5.4,0.0,24.8
1,15/01/2021 09:18,15/01/2021 09:31,236,166,0,2.0,0.0,14.3
1,15/01/2021 09:33,15/01/2021 09:43,24,42,0,1.8,0.2,10.0
1,15/01/2021 09:23,15/01/2021 09:27,48,50,0,0.7,1.17,8.97
1,15/01/2021 09:59,15/01/2021 10:10,50,164,0,2.3,2.65,15.95
1,15/01/2021 09:27,15/01/2021 09:31,170,161,0,0.8,1.65,9.95
1,15/01/2021 09:32,15/01/2021 09:41,262,162,0,2.5,2.75,16.55
1,15/01/2021 09:46,15/01/2021 09:48,170,137,0,0.4,0.0,6.8
1,15/01/2021 09:12,15/01/2021 09:19,68,163,0,1.8,1.0,11.8
1,15/01/2021 09:40,15/01/2021 09:50,68,161,0,1.7,2.0,13.8
1,15/01/2021 09:34,15/01/2021 09:57,138,49,0,9.6,7.3,36.6
1,15/01/2021 09:07,15/01/2021 09:24,162,146,0,2.9,5.15,22.45
1,15/01/2021 09:48,15/01/2021 09:59,262,116,0,4.9,3.85,23.15
1,15/01/2021 09:25,15/01/2021 09:28,186,48,0,0.3,0.0,7.3
1,15/01/2021 09:41,15/01/2021 09:52,68,170,0,2.0,2.65,15.95
1,15/01/2021 09:54,15/01/2021 10:02,170,75,0,3.2,4.25,18.55
1,15/01/2021 09:24,15/01/2021 09:35,238,236,0,1.6,2.75,15.05
1,15/01/2021 09:37,15/01/2021 09:52,236,137,0,3.5,3.46,20.76
1,15/01/2021 09:06,15/01/2021 09:13,249,100,0,1.1,2.9,12.7
1,15/01/2021 09:49,15/01/2021 10:03,186,143,0,2.3,0.0,14.3
1,15/01/2021 09:16,15/01/2021 09:26,143,186,0,2.4,3.0,16.3
1,15/01/2021 09:03,15/01/2021 09:08,100,48,0,0.7,2.45,10.75
1,15/01/2021 09:10,15/01/2021 09:24,186,161,0,1.3,2.75,16.55
1,15/01/2021 09:37,15/01/2021 09:58,50,262,0,4.1,3.95,23.75
1,15/01/2021 09:22,15/01/2021 09:31,166,75,0,1.3,0.0,8.3
1,15/01/2021 09:08,15/01/2021 09:23,231,230,0,3.6,4.2,21.0
1,15/01/2021 09:03,15/01/2021 09:13,237,143,0,1.6,2.35,14.15
1,15/01/2021 09:19,15/01/2021 09:26,50,186,0,1.1,0.0,9.8
1,15/01/2021 09:40,15/01/2021 09:44,234,107,0,0.7,2.45,10.75
1,15/01/2021 09:52,15/01/2021 10:10,224,261,0,2.7,0.0,16.3
1,15/01/2021 09:33,15/01/2021 09:43,100,162,0,1.5,2.0,13.3
1,15/01/2021 09:17,15/01/2021 09:18,236,236,0,0.3,1.25,7.55
1,15/01/2021 09:56,15/01/2021 10:05,238,43,0,2.1,2.45,14.75
1,15/01/2021 09:40,15/01/2021 09:46,142,100,0,1.2,2.45,12.25
1,15/01/2021 09:55,15/01/2021 10:08,196,95,0,1.8,0.0,11.8
1,15/01/2021 09:02,15/01/2021 09:16,237,186,0,2.2,0.0,14.3
1,15/01/2021 09:11,15/01/2021 09:21,238,163,0,2.0,3.65,15.95
1,15/01/2021 09:30,15/01/2021 09:38,140,161,0,1.3,0.0,11.3
1,15/01/2021 09:20,15/01/2021 09:32,75,233,0,3.6,0.0,15.8
1,15/01/2021 09:37,15/01/2021 09:49,238,48,0,2.2,3.95,17.25
1,15/01/2021 09:54,15/01/2021 10:04,48,170,0,1.4,3.35,14.65
1,15/01/2021 09:07,15/01/2021 09:14,43,239,0,1.8,2.15,12.95
1,15/01/2021 09:42,15/01/2021 09:47,237,236,0,0.7,0.0,8.3
1,15/01/2021 09:50,15/01/2021 10:06,151,263,0,2.5,3.15,18.95
1,15/01/2021 09:04,15/01/2021 09:08,75,236,0,0.7,1.65,9.95
1,15/01/2021 09:24,15/01/2021 09:24,145,264,0,0.0,0.0,3.3
1,15/01/2021 09:12,15/01/2021 09:23,79,234,0,1.6,2.45,14.75
1,15/01/2021 09:36,15/01/2021 09:38,162,229,0,0.2,0.0,6.8
1,15/01/2021 10:15,15/01/2021 10:35,140,211,0,5.9,2.0,25.8
1,15/01/2021 10:11,15/01/2021 10:19,162,164,0,1.0,0.0,9.8
1,15/01/2021 10:38,15/01/2021 11:01,87,163,0,6.9,0.0,27.3
1,15/01/2021 10:31,15/01/2021 10:58,238,79,0,5.3,4.95,29.75
1,15/01/2021 10:05,15/01/2021 10:15,68,170,0,1.6,2.95,14.75
1,15/01/2021 10:08,15/01/2021 10:21,239,186,0,2.5,0.0,14.8
1,15/01/2021 10:23,15/01/2021 10:34,186,163,0,2.1,2.55,15.35
1,15/01/2021 10:00,15/01/2021 10:02,75,75,0,0.4,0.0,4.3
1,15/01/2021 10:15,15/01/2021 10:31,237,161,0,2.2,5.0,19.8
1,15/01/2021 10:52,15/01/2021 11:01,170,237,0,1.7,1.0,12.3
1,15/01/2021 10:04,15/01/2021 10:13,229,161,0,0.9,1.0,11.3
1,15/01/2021 10:24,15/01/2021 10:48,144,142,0,4.6,0.0,22.3
1,15/01/2021 10:48,15/01/2021 10:54,141,237,0,0.7,1.7,11.0
1,15/01/2021 10:54,15/01/2021 11:06,236,233,0,3.0,3.15,18.95
1,15/01/2021 10:12,15/01/2021 10:18,234,137,0,0.8,1.0,10.3
1,15/01/2021 10:10,15/01/2021 10:28,236,186,0,2.9,0.0,17.3
1,15/01/2021 10:43,15/01/2021 10:54,170,263,0,2.8,2.75,16.55
1,15/01/2021 10:21,15/01/2021 10:29,237,161,0,1.5,3.35,14.65
1,15/01/2021 10:13,15/01/2021 10:26,140,145,0,2.9,0.0,14.8
1,15/01/2021 10:43,15/01/2021 10:57,137,263,0,2.5,2.86,17.16
1,15/01/2021 10:42,15/01/2021 10:48,236,140,0,1.1,2.3,11.6
1,15/01/2021 10:54,15/01/2021 11:03,48,143,0,1.0,1.5,12.3
1,15/01/2021 10:01,15/01/2021 10:13,170,148,0,2.3,2.76,16.56
1,15/01/2021 10:41,15/01/2021 10:53,170,186,0,1.4,2.45,14.75
1,15/01/2021 10:41,15/01/2021 10:45,138,70,0,1.1,0.0,6.8
1,15/01/2021 10:03,15/01/2021 10:07,68,100,0,0.5,1.95,9.75
1,15/01/2021 10:47,15/01/2021 11:10,186,141,0,3.4,5.05,25.35
1,15/01/2021 10:14,15/01/2021 10:33,262,162,0,1.7,0.0,15.8
1,15/01/2021 10:14,15/01/2021 10:18,143,239,0,0.8,0.0,8.8
1,15/01/2021 10:34,15/01/2021 10:46,166,42,0,2.1,0.0,10.3
1,15/01/2021 10:00,15/01/2021 10:05,48,68,0,1.0,1.75,10.55
1,15/01/2021 10:24,15/01/2021 10:38,75,236,0,1.8,2.75,16.55
1,15/01/2021 10:36,15/01/2021 10:46,211,68,0,1.8,3.05,15.35
1,15/01/2021 10:15,15/01/2021 10:25,230,100,0,1.0,2.15,12.95
1,15/01/2021 10:46,15/01/2021 10:51,68,90,0,1.1,2.0,11.3
1,15/01/2021 10:39,15/01/2021 10:56,170,263,0,2.8,3.35,20.15
1,15/01/2021 10:29,15/01/2021 10:34,237,141,0,0.8,1.0,9.3
1,15/01/2021 10:11,15/01/2021 10:33,107,236,0,3.7,3.95,23.75
1,15/01/2021 10:19,15/01/2021 10:32,236,170,0,2.6,1.0,15.8
1,15/01/2021 10:58,15/01/2021 11:04,237,236,0,1.0,2.3,11.6
1,15/01/2021 10:19,15/01/2021 10:28,234,163,0,1.7,1.77,13.57
1,15/01/2021 10:29,15/01/2021 10:43,162,75,0,2.6,2.95,17.75
1,15/01/2021 10:57,15/01/2021 11:03,140,237,0,0.9,0.0,9.3
1,15/01/2021 10:29,15/01/2021 10:46,239,170,0,3.0,2.52,19.32
1,15/01/2021 10:49,15/01/2021 11:04,170,90,0,1.9,2.5,16.8
1,15/01/2021 10:29,15/01/2021 10:46,137,261,0,3.0,3.25,19.55
1,15/01/2021 10:24,15/01/2021 10:33,233,4,0,2.0,0.0,12.3
1,15/01/2021 10:40,15/01/2021 10:44,79,4,0,0.7,2.45,10.75
1,15/01/2021 10:54,15/01/2021 11:09,107,236,0,3.5,0.0,16.3
1,15/01/2021 10:32,15/01/2021 10:38,161,237,0,1.1,0.0,9.3
1,15/01/2021 10:42,15/01/2021 10:44,43,161,0,0.5,0.0,7.3
1,15/01/2021 10:48,15/01/2021 10:58,161,50,0,1.6,0.0,11.8
1,15/01/2021 10:07,15/01/2021 10:15,186,246,0,1.0,2.05,12.35
1,15/01/2021 10:18,15/01/2021 10:23,68,48,0,0.9,1.32,10.12
1,15/01/2021 10:03,15/01/2021 10:03,145,264,0,0.0,0.0,3.3
1,15/01/2021 11:36,15/01/2021 11:36,145,145,0,0.0,0.0,3.3
1,15/01/2021 11:30,15/01/2021 11:42,166,236,0,2.3,3.45,17.25
1,15/01/2021 11:46,15/01/2021 11:59,236,143,0,2.1,3.45,17.25
1,15/01/2021 11:24,15/01/2021 11:34,141,142,0,1.5,2.35,14.15
1,15/01/2021 11:40,15/01/2021 11:47,239,237,0,1.4,0.0,10.8
1,15/01/2021 11:52,15/01/2021 12:08,237,239,0,2.4,3.95,19.75
1,15/01/2021 11:18,15/01/2021 11:34,186,237,0,2.6,3.05,18.35
1,15/01/2021 11:39,15/01/2021 11:57,162,68,0,2.1,5.0,20.8
1,15/01/2021 11:05,15/01/2021 12:54,132,167,0,41.9,0.0,55.3
1,15/01/2021 11:43,15/01/2021 11:57,244,166,0,3.0,0.0,13.8
