VendorId,PickUpDateTime,DropOffDateTime,PickUpLocationId,DropOffLocationId,PassengerCount,TripDistance,TipAmount,TotalAmount
1,21/01/2021 16:45,21/01/2021 17:10,68,237,0,3.6,0.0,21.8
1,21/01/2021 16:18,21/01/2021 16:43,138,262,0,8.9,0.0,37.92
1,21/01/2021 16:09,21/01/2021 16:39,236,114,0,4.4,5.05,30.35
1,21/01/2021 16:50,21/01/2021 16:55,90,164,0,0.9,1.95,11.75
1,21/01/2021 16:08,21/01/2021 16:18,229,142,0,1.6,2.45,14.75
1,21/01/2021 16:26,21/01/2021 16:30,230,100,0,0.5,1.0,9.3
1,21/01/2021 16:32,21/01/2021 16:38,186,170,0,1.2,0.0,10.8
1,21/01/2021 16:46,21/01/2021 16:51,107,79,0,1.0,1.0,10.8
1,21/01/2021 16:56,21/01/2021 17:11,107,237,0,2.7,0.0,16.3
1,21/01/2021 16:48,21/01/2021 17:01,43,234,0,2.7,3.25,19.55
1,21/01/2021 16:30,21/01/2021 16:41,161,50,0,1.6,2.2,15.0
1,21/01/2021 16:44,21/01/2021 16:53,142,141,0,1.6,1.23,13.53
1,21/01/2021 16:20,21/01/2021 16:35,166,142,0,2.5,2.5,19.3
1,21/01/2021 16:57,21/01/2021 17:10,161,249,0,2.9,0.0,15.8
1,21/01/2021 16:07,21/01/2021 16:11,239,239,0,0.3,0.0,8.8
1,21/01/2021 16:31,21/01/2021 16:41,163,143,0,0.9,0.0,11.8
1,21/01/2021 16:04,21/01/2021 16:26,161,140,0,1.4,3.56,21.36
1,21/01/2021 16:55,21/01/2021 17:05,246,164,0,1.4,0.0,12.8
1,21/01/2021 16:11,21/01/2021 16:20,231,164,0,2.5,0.0,13.8
1,21/01/2021 16:47,21/01/2021 17:03,236,237,0,0.9,3.05,18.35
1,21/01/2021 16:03,21/01/2021 16:17,233,48,0,1.4,0.0,13.3
1,21/01/2021 16:38,21/01/2021 16:47,142,239,0,1.2,0.0,11.8
1,21/01/2021 16:25,21/01/2021 16:31,237,236,0,0.8,1.96,11.76
1,21/01/2021 16:42,21/01/2021 17:02,237,24,0,2.6,0.0,18.8
1,21/01/2021 16:50,21/01/2021 16:50,43,43,0,0.0,0.0,6.8
1,21/01/2021 16:07,21/01/2021 16:13,236,236,0,0.8,1.2,11.0
1,21/01/2021 16:17,21/01/2021 16:36,236,140,0,1.1,3.36,20.16
1,21/01/2021 16:53,21/01/2021 17:01,141,43,0,1.1,1.0,12.3
1,21/01/2021 16:03,21/01/2021 16:31,163,223,0,5.2,7.55,32.85
1,21/01/2021 16:04,21/01/2021 16:18,229,262,0,2.0,2.95,17.75
1,21/01/2021 16:11,21/01/2021 16:22,236,75,0,0.8,0.0,12.8
1,21/01/2021 16:56,21/01/2021 17:13,68,137,0,1.9,3.25,19.55
1,21/01/2021 16:44,21/01/2021 16:56,163,68,0,2.3,2.96,17.76
1,21/01/2021 17:29,21/01/2021 17:41,170,113,0,1.6,2.65,15.95
1,21/01/2021 17:35,21/01/2021 17:47,43,229,0,1.3,2.65,15.95
1,21/01/2021 17:51,21/01/2021 18:09,140,137,0,2.3,3.35,20.15
1,21/01/2021 17:23,21/01/2021 18:03,263,107,0,5.5,6.25,37.55
1,21/01/2021 17:01,21/01/2021 17:06,141,236,0,0.9,1.5,11.8
1,21/01/2021 17:08,21/01/2021 17:13,236,263,0,0.9,0.0,9.8
1,21/01/2021 17:40,21/01/2021 18:02,161,231,0,5.8,5.05,30.35
1,21/01/2021 17:09,21/01/2021 17:18,186,50,0,1.5,1.23,13.53
1,21/01/2021 17:21,21/01/2021 17:25,50,246,0,1.1,1.96,11.76
1,21/01/2021 17:22,21/01/2021 17:48,162,13,0,6.6,2.78,30.58
1,21/01/2021 17:11,21/01/2021 17:25,107,237,0,2.2,1.53,16.83
1,21/01/2021 17:12,21/01/2021 17:24,161,237,0,1.9,0.0,14.3
1,21/01/2021 17:28,21/01/2021 17:36,237,263,0,1.1,2.95,14.75
1,21/01/2021 17:59,21/01/2021 18:12,90,237,0,2.9,3.25,19.55
1,21/01/2021 17:00,21/01/2021 17:20,234,239,0,4.0,5.5,25.8
1,21/01/2021 17:47,21/01/2021 17:57,170,90,0,1.5,2.55,15.35
1,21/01/2021 17:19,21/01/2021 17:28,234,125,0,1.8,0.0,12.3
1,21/01/2021 17:34,21/01/2021 17:40,125,231,0,1.1,1.5,11.8
1,21/01/2021 17:50,21/01/2021 18:02,162,145,0,1.9,2.75,16.55
1,21/01/2021 17:01,21/01/2021 17:17,141,140,0,0.3,0.0,14.8
1,21/01/2021 17:01,21/01/2021 17:06,237,236,0,1.2,1.03,11.33
1,21/01/2021 17:14,21/01/2021 17:22,237,163,0,1.0,1.0,12.3
1,21/01/2021 17:10,21/01/2021 17:24,237,113,0,2.7,3.25,19.55
1,21/01/2021 17:36,21/01/2021 17:46,249,107,0,2.0,3.95,17.25
1,21/01/2021 17:59,21/01/2021 18:05,237,236,0,0.8,3.0,12.3
1,21/01/2021 17:01,21/01/2021 17:06,143,239,0,0.7,1.96,11.76
1,21/01/2021 17:04,21/01/2021 17:31,50,140,0,2.4,4.35,26.15
1,21/01/2021 17:41,21/01/2021 17:49,237,107,0,2.0,2.55,15.35
1,21/01/2021 17:35,21/01/2021 17:50,170,263,0,2.5,1.0,16.8
1,21/01/2021 17:13,21/01/2021 17:17,161,162,0,0.8,2.75,12.05
1,21/01/2021 17:18,21/01/2021 17:28,162,186,0,1.1,1.0,12.8
1,21/01/2021 17:06,21/01/2021 17:10,236,263,0,0.4,1.75,10.55
1,21/01/2021 17:12,21/01/2021 17:28,237,107,0,2.4,0.0,16.3
1,21/01/2021 17:32,21/01/2021 17:35,107,79,0,0.5,1.75,10.55
1,21/01/2021 17:40,21/01/2021 18:04,140,74,0,3.3,5.05,25.35
1,21/01/2021 17:39,21/01/2021 17:48,161,79,0,2.0,2.65,15.95
1,21/01/2021 17:49,21/01/2021 17:58,79,233,0,2.1,3.95,17.25
1,21/01/2021 17:49,21/01/2021 17:51,90,100,0,0.7,1.75,10.55
1,21/01/2021 17:52,21/01/2021 17:56,237,263,0,0.9,2.0,11.3
1,21/01/2021 17:54,21/01/2021 18:00,24,24,0,0.7,1.8,9.1
1,21/01/2021 17:09,21/01/2021 17:22,170,141,0,2.3,1.0,15.8
1,21/01/2021 17:23,21/01/2021 17:34,140,163,0,1.7,3.33,16.63
1,21/01/2021 17:40,21/01/2021 17:43,100,48,0,0.4,0.0,7.8
1,21/01/2021 17:46,21/01/2021 17:53,230,90,0,1.6,2.25,13.55
1,21/01/2021 17:37,21/01/2021 17:45,100,113,0,1.5,1.0,12.8
1,21/01/2021 17:59,21/01/2021 18:06,100,113,0,1.5,3.5,15.3
1,21/01/2021 17:06,21/01/2021 17:46,142,69,0,6.9,6.65,39.95
1,21/01/2021 17:27,21/01/2021 17:37,68,158,0,1.4,3.8,16.6
1,21/01/2021 17:54,21/01/2021 18:05,163,236,0,1.7,2.75,16.55
1,21/01/2021 17:00,21/01/2021 17:04,161,100,0,0.9,0.5,9.8
1,21/01/2021 17:14,21/01/2021 17:28,162,263,0,2.2,3.06,18.36
1,21/01/2021 17:44,21/01/2021 18:19,237,69,0,6.4,0.0,30.3
1,21/01/2021 17:22,21/01/2021 17:24,236,236,0,0.7,1.65,9.95
1,21/01/2021 17:54,21/01/2021 18:02,161,107,0,1.8,1.85,14.15
1,21/01/2021 17:19,21/01/2021 17:39,234,236,0,4.0,4.15,24.95
1,21/01/2021 17:49,21/01/2021 17:52,68,48,0,0.5,1.76,10.56
1,21/01/2021 17:33,21/01/2021 17:44,238,50,0,2.8,3.15,18.95
1,21/01/2021 17:10,21/01/2021 17:15,236,140,0,0.8,0.0,9.8
1,21/01/2021 17:34,21/01/2021 17:36,236,236,0,0.3,1.55,9.35
1,21/01/2021 17:52,21/01/2021 17:59,236,141,0,0.9,1.2,12.0
1,21/01/2021 17:23,21/01/2021 17:47,74,164,0,4.6,0.0,23.3
1,21/01/2021 17:54,21/01/2021 18:12,161,151,0,3.4,3.85,23.15
1,21/01/2021 17:42,21/01/2021 17:44,239,143,0,0.3,1.0,8.8
1,21/01/2021 17:15,21/01/2021 17:23,163,143,0,1.3,0.0,11.8
1,21/01/2021 17:43,21/01/2021 18:02,163,114,0,3.0,2.0,19.8
1,21/01/2021 17:03,21/01/2021 17:15,230,141,0,1.4,0.5,13.8
1,21/01/2021 17:29,21/01/2021 17:31,237,237,0,0.0,0.0,7.3
1,21/01/2021 17:14,21/01/2021 17:25,144,233,0,2.4,2.95,17.75
1,21/01/2021 17:31,21/01/2021 17:35,141,237,0,0.8,0.0,9.3
1,21/01/2021 17:45,21/01/2021 17:51,161,234,0,1.1,2.05,12.35
1,21/01/2021 17:16,21/01/2021 17:22,246,68,0,0.7,2.05,12.35
1,21/01/2021 17:15,21/01/2021 17:28,114,48,0,2.9,3.15,18.95
1,21/01/2021 17:35,21/01/2021 18:00,209,239,0,7.5,3.0,31.3
1,21/01/2021 17:11,21/01/2021 17:20,230,100,0,1.1,0.0,11.8
1,21/01/2021 17:33,21/01/2021 18:30,161,188,0,8.8,0.0,42.3
1,21/01/2021 17:36,21/01/2021 17:48,234,144,0,1.9,3.45,17.25
1,21/01/2021 17:14,21/01/2021 17:32,161,263,0,2.2,0.0,16.8
1,21/01/2021 17:34,21/01/2021 17:49,263,151,0,2.4,3.25,19.55
1,21/01/2021 17:49,21/01/2021 18:00,100,143,0,2.2,2.75,16.55
1,21/01/2021 18:12,21/01/2021 18:22,186,114,0,1.8,5.0,17.3
1,21/01/2021 18:41,21/01/2021 18:45,113,234,0,0.7,1.85,11.15
1,21/01/2021 18:48,21/01/2021 19:06,100,231,0,2.9,3.45,20.75
1,21/01/2021 18:21,21/01/2021 18:44,132,63,0,8.0,0.0,29.8
1,21/01/2021 18:47,21/01/2021 18:50,164,234,0,0.6,2.2,11.0
1,21/01/2021 18:38,21/01/2021 18:50,48,140,0,2.7,3.05,18.35
1,21/01/2021 18:29,21/01/2021 18:38,141,43,0,2.0,0.0,13.3
1,21/01/2021 18:57,21/01/2021 19:01,141,236,0,0.7,0.0,8.8
1,21/01/2021 18:56,21/01/2021 19:13,138,255,0,7.7,0.0,24.8
1,21/01/2021 18:24,21/01/2021 18:31,100,246,0,1.3,2.0,12.8
1,21/01/2021 18:40,21/01/2021 18:45,48,50,0,0.9,1.95,11.75
1,21/01/2021 18:51,21/01/2021 19:00,48,164,0,1.5,0.0,12.3
1,21/01/2021 18:44,21/01/2021 19:02,68,236,0,3.9,5.94,25.74
1,21/01/2021 18:30,21/01/2021 19:06,132,21,0,17.8,2.0,54.8
1,21/01/2021 18:29,21/01/2021 18:42,236,170,0,1.9,0.0,14.3
1,21/01/2021 18:06,21/01/2021 18:28,236,90,0,3.3,3.0,22.8
1,21/01/2021 18:47,21/01/2021 18:54,230,142,0,1.0,2.15,12.95
1,21/01/2021 18:26,21/01/2021 18:40,237,75,0,1.5,2.75,16.55
1,21/01/2021 18:48,21/01/2021 19:05,236,137,0,3.2,4.3,21.6
1,21/01/2021 18:02,21/01/2021 18:13,163,236,0,2.2,4.25,18.55
1,21/01/2021 18:04,21/01/2021 18:30,170,42,0,4.8,2.0,25.3
1,21/01/2021 18:46,21/01/2021 18:49,137,233,0,0.7,1.75,10.55
1,21/01/2021 18:53,21/01/2021 18:59,170,79,0,1.5,2.15,12.95
1,21/01/2021 18:03,21/01/2021 18:17,233,75,0,3.3,3.25,19.55
1,21/01/2021 18:27,21/01/2021 18:38,43,48,0,2.4,3.55,17.85
1,21/01/2021 18:17,21/01/2021 18:29,90,231,0,2.1,0.0,13.8
1,21/01/2021 18:38,21/01/2021 18:49,107,158,0,1.7,1.5,14.8
1,21/01/2021 18:33,21/01/2021 18:36,164,164,0,0.4,0.0,8.3
1,21/01/2021 18:39,21/01/2021 18:53,100,236,0,2.5,4.85,21.15
1,21/01/2021 18:58,21/01/2021 19:04,236,262,0,0.8,1.25,11.55
1,21/01/2021 18:14,21/01/2021 18:25,163,236,0,2.1,2.75,16.55
1,21/01/2021 18:48,21/01/2021 18:51,163,161,0,0.8,1.0,10.3
1,21/01/2021 18:58,21/01/2021 19:06,161,246,0,2.0,3.0,15.3
1,21/01/2021 18:31,21/01/2021 18:48,226,173,0,3.1,0.0,14.3
1,21/01/2021 18:30,21/01/2021 18:36,263,237,0,0.9,2.0,12.3
1,21/01/2021 18:52,21/01/2021 18:58,262,140,0,0.9,2.0,12.3
1,21/01/2021 18:04,21/01/2021 18:17,107,163,0,2.3,3.05,18.35
1,21/01/2021 18:34,21/01/2021 18:47,230,137,0,2.1,1.0,15.3
1,21/01/2021 18:58,21/01/2021 19:05,170,113,0,1.8,10.0,22.3
1,21/01/2021 18:34,21/01/2021 18:41,162,107,0,1.8,2.0,14.3
1,21/01/2021 18:29,21/01/2021 18:42,263,229,0,1.4,2.15,16.45
1,21/01/2021 18:43,21/01/2021 18:51,229,141,0,1.1,0.0,11.3
1,21/01/2021 18:45,21/01/2021 19:00,170,262,0,3.4,3.46,20.76
1,21/01/2021 18:13,21/01/2021 18:40,144,239,0,5.4,7.55,32.85
1,21/01/2021 18:56,21/01/2021 19:12,238,41,0,2.1,0.0,16.8
1,21/01/2021 18:36,21/01/2021 18:42,161,233,0,0.8,2.45,12.25
1,21/01/2021 18:49,21/01/2021 18:58,162,48,0,1.5,2.45,14.75
1,21/01/2021 18:03,21/01/2021 18:24,144,80,0,2.9,4.05,24.35
1,21/01/2021 18:48,21/01/2021 19:06,79,158,0,2.5,4.3,22.1
1,21/01/2021 18:11,21/01/2021 18:28,140,74,0,3.0,0.0,18.3
1,21/01/2021 18:56,21/01/2021 19:08,237,114,0,3.1,0.0,15.8
1,21/01/2021 18:24,21/01/2021 18:30,229,141,0,1.2,1.0,11.8
1,21/01/2021 19:34,21/01/2021 19:43,186,137,0,1.2,2.25,13.55
1,21/01/2021 19:40,21/01/2021 19:47,140,237,0,0.7,2.15,12.95
1,21/01/2021 19:57,21/01/2021 20:06,161,141,0,1.5,2.35,14.15
1,21/01/2021 19:32,21/01/2021 20:05,132,211,0,19.4,5.0,70.92
1,21/01/2021 19:05,21/01/2021 19:16,140,236,0,1.6,2.0,15.3
1,21/01/2021 19:40,21/01/2021 19:46,141,163,0,0.8,1.85,12.15
1,21/01/2021 19:51,21/01/2021 19:58,43,163,0,0.9,0.0,10.3
1,21/01/2021 19:49,21/01/2021 19:56,170,50,0,1.1,1.5,12.3
1,21/01/2021 19:19,21/01/2021 19:31,234,211,0,2.3,0.0,15.3
1,21/01/2021 19:37,21/01/2021 19:44,249,137,0,1.9,3.65,15.95
1,21/01/2021 19:51,21/01/2021 19:59,234,170,0,0.7,0.0,10.8
1,21/01/2021 19:06,21/01/2021 19:30,236,158,0,5.6,4.2,29.0
